ring_id,accounts,transactions,density,average_connections,predicted_fraud_accounts,average_fraud_probability,maximum_fraud_probability,suspicion_score,risk_level
72268,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
19868,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
72263,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
52566,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
40718,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
72301,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
6580,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
66549,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
66446,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
25737,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
25711,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
25707,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
89722,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
4293,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
4277,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
87055,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
6546,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
6536,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
6524,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
72129,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
19965,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
72175,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
19942,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
66630,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
25676,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
54014,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
72214,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
72105,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
72126,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
72118,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
40682,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
52591,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
19988,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
72014,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
72039,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
20026,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
20055,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
20050,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
20045,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
40676,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
72086,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
72083,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
87075,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
87110,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
4343,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
4328,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
45442,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
89707,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
66567,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
66585,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
25605,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
87161,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
44784,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
6464,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
20109,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
72009,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
20102,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
72005,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
72026,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
20073,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
87172,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
66653,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
25559,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
25541,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
25522,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
66709,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
53991,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
89661,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
4353,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
25322,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
39298,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
53943,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
66788,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
25389,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
6428,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
48546,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
44803,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
87214,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
87198,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
71948,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
71947,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
71935,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
20134,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
71967,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
89614,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
89629,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
89654,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
45427,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
89665,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
66819,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
66809,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
66832,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
25307,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
25306,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
25334,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
25332,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
71995,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
87194,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
6416,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
6414,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
6411,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
87231,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
87218,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
6388,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
71913,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
71902,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
25273,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
66872,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
25300,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
25283,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
4414,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
4436,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
4431,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
4394,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
71933,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
52658,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
71771,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
71812,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
20257,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
71817,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
71865,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
71886,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
87309,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
39350,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
66899,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
25248,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
25246,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
25220,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
53889,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
25204,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
25276,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
44834,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
87339,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
87330,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
71752,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
20326,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
71734,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
71753,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
40593,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
52678,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
4513,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
4494,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
66997,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
67027,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
52674,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
20289,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
20399,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
20384,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
71708,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
40570,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
71723,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
71544,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
67142,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
67038,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
25086,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
25080,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
39344,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
67068,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
89499,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
89533,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
71587,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
71618,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
71646,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
52714,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
52711,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
71661,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
87387,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
6310,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
6299,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
4592,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
89458,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
89457,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
67089,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
25045,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
53857,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
67145,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
87378,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
44856,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
44845,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
48496,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
87427,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
71515,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
71509,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
71528,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
40551,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
67138,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
67156,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
67210,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
24936,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
24931,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
39397,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
39392,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
39391,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
67224,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
4621,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
4603,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
39418,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
67316,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
67315,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
67217,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
67274,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
67264,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
67263,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
53823,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
67299,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
67292,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
67289,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
71561,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
20473,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
71505,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
52739,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
40532,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
87424,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
45353,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
47989,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
4622,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
24869,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
24856,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
24845,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
39421,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
87418,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
87434,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
71427,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
20556,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
20551,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
20648,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
20637,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
52773,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
44879,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
67369,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
67359,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
24806,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
24804,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
67389,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
89367,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
89355,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
87465,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
6228,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
6223,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
71338,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
52784,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
71384,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
71238,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
71235,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
71227,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
71252,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
52793,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
40463,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
87487,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
87482,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
4707,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
89350,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
89344,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
4681,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
45365,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
67373,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
67401,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
67436,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
53788,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
39455,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
24603,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
67471,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
67462,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
53774,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
39472,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
53752,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
4714,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
89330,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
87517,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
6181,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
48454,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
6159,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
20862,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
20844,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
71201,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
71200,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
45352,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
45343,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
4718,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
24664,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
24662,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
67524,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
67514,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
24638,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
67512,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
53744,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
52818,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
71239,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
71073,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
20942,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
71122,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
52849,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
40426,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
71137,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
20888,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
87594,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
53708,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
53700,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
67574,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
89276,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
6136,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
44899,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
44898,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
44897,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
6116,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
21022,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
71027,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
20996,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
20992,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
40410,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
45330,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
89277,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
67599,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
67622,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
67616,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
24550,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
24546,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
24522,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
70933,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
70928,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
21045,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
87608,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
87672,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
6065,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
48439,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
44936,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
6048,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
6044,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
70863,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
70889,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
70905,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
87713,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
6025,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
67672,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
67693,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
24456,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
24435,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
39542,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
24382,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
48405,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
87730,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
87722,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
21206,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
70814,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
70833,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
70826,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
70823,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
40372,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
24276,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
24363,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
67742,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
24335,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
67781,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
24487,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
21149,2,1,1.0,1.0,0,0.2397,0.3159,31.99,MEDIUM
21145,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
21262,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
70781,2,1,1.0,1.0,0,0.2397,0.3158,31.99,MEDIUM
70774,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
40355,2,1,1.0,1.0,0,0.2398,0.3157,31.99,MEDIUM
40353,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
70802,2,1,1.0,1.0,0,0.2399,0.3155,31.99,MEDIUM
89203,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
45309,2,1,1.0,1.0,0,0.2398,0.3156,31.99,MEDIUM
89234,2,1,1.0,1.0,0,0.2398,0.3158,31.99,MEDIUM
89229,2,1,1.0,1.0,0,0.2399,0.3156,31.99,MEDIUM
